repo_name,commit,message,Author_email,commit_date,is_corrective,is_English,message_length
thecontextnet/wiki-raw,d2dde89a0558df4fac237b56fa8831069770cb83,"News update on Mon, 10 Apr 2017 10:10:01 UTC
",ab41949825606da179db7c89ddcedcc167b64847@thecontext.net,2017-04-10 10:32:32 UTC,0,0,45
InstantKhabar/_source,246a4cde0b35f5881e3b8d87d9b76a554dd8739a,"New changes
",623042117f8db723cdc81ac10f8aa0257c1331d0@afzaalace.com,2018-09-16 12:12:52 UTC,0,1,12
phetsims/babel,5d27c16ffbd54e58808b21f20b1b2fc3bf436626,"automated commit from rosetta for sim/lib joist, locale vi",9ac135569309792322cf1d46b47ce9ed69f81f4e@users.noreply.github.com,2018-05-02 05:58:00 UTC,0,2,58
Obsidian-StudiosInc/xtoo-overlay,87fae1ce6216ce7740ddf163c761a996376667f7,"dev-java/eclipse-jdt-debug: Bump 4.11 -> 4.12

Package-Manager: Portage-2.3.67, Repoman-2.3.14
",5e4557228daa139c9a741b62ae628b57011c8875@o-sinc.com,2019-06-19 16:15:40 UTC,0,0,95
aequologica/holos,dbc2281e812692059848ff3e7d5094936b2f6349,"joda-time
",0713822d4442f0a8bcc3e60da6bf9805d019d838@sap.com,2019-10-28 11:45:54 UTC,0,0,10
marklogic/marklogic-contentpump,da33fcb9bac96b47f23e0f2db8184de8ebaf8db3,"Checking in the nightly xcc - 20190602
",f52318a05e518a5596012af2ed38de68ac26a468@w2k12-90-bld-VS2K15.marklogic.com,2019-06-02 08:42:55 UTC,0,1,39
sue445/rubicure_api,7d7ec7d025cc2cbf33c2f5fd4e821ac681bd6856,"Merge pull request #65 from pazjacket/tachikoma/update-20161217080954

Exec tachikoma update 20161217080954",11da0f3227ffefa05b8533b1fb20015a2cdf16e6@sue445.net,2016-12-17 08:23:43 UTC,0,1,107
riikkak/riikkak.github.io,e9a7719326ade86f09f5baa5d7490cc573ef161c,"Fix indentation in Markdown-files
",9ed2a419e14faf4d4e8a6b364f3d40e580f44a10@gmail.com,2013-08-29 07:56:11 UTC,0,0,34
culturagovbr/sistema-nacional-cultura,967b2193b7158092353a952088cc2cd9e12c2dbb,"Conserta alguns testes da diligencia
",d8d4b526d4e4c5b38c54f08c938bafa5b082667f@gmail.com,2018-10-10 18:10:34 UTC,0,0,37
bitrise-io/devcenter,baf6d7f1c2c3300a926c7e197e4773d011d23163,"new deploy
",f19df2588a33f95e316d5df28f6f00a2f3190a3f@bitrise.io,2019-07-18 09:51:03 UTC,0,1,11
ccem-dev/otus-studio,41237786822bd486c56b3557c99bbeb0c3239ccb,"Correções nas chamadas de propriedades do modelo.
",62b5b3600cb0a3f1208a32cba11395f21e96602c@gmail.com,2016-04-08 16:02:48 UTC,0,0,50
kaltura/KalturaGeneratedAPIClientsCsharp,a5c4411bd8e468912e7cc95ff7936bedd53cd1ca,"New clientlib ver
",418b03c91215cc919b0411338e64a1f9a8c01e9a@kaltura.com,2019-09-07 05:37:09 UTC,0,1,18
skylines-project/skylines,237a9800772a447d61888c6fa9ab829daa5681e5,"templates/master: copyright XCSoar project
",0706025b2bbcec1ed8d64822f4eccd96314938d0@duempel.org,2012-05-22 23:28:15 UTC,0,0,43
babyking/babyking.github.io,140fe72a86c95c91e4c934370acc9ac6c4a5b852,"blog update
",b3a2d54b3505643b143b58422a3704a02f4dd8c0@gmail.com,2019-11-18 03:53:29 UTC,0,0,12
SusanDoggie/Doggie,0f40487d81ba485b89ab370800a9b05d6092bdfe,"isSubset, isSuperset, isDisjoint
",8a158918e3362e00e4d961946c787381b6351cdd@gmail.com,2017-10-13 03:30:19 UTC,0,0,33
Adaickalavan/adaickalavan.github.io,cd1c5148a3242085c119a4ffb63a7191b5ad5463,"Update
",11ce610f447e52e65d8e24a3cc88999a2f9d80c8@gmail.com,2018-05-05 12:20:29 UTC,0,0,7
node-red/catalogue.nodered.org,8e22d7e2faeb9104dc730cdc7d802ab7ee193cbd,"Update catalogue
",eb549d3ff4356d1e7b38cb75aa4ec2f870d22707@gmail.com,2018-11-08 20:15:03 UTC,0,0,17
d2emon/mywiki,f6bf9802efb00ae783e7b67e7f7cce30af1e6950,"Pirates of Tortuga
",efe20d331f4296ed209a62b3bf1c4bedb4606dc9@gmail.com,2017-08-21 12:25:28 UTC,0,0,19
ccem-dev/otus-model-js,cf8b37319b66842e64294f4fb3fd3d1ca82a159b,"OMJ-60 Resolução de merge
",40d240fa37e7aee22dfe28d0a20f69af5180ac31@gmail.com,2019-07-26 16:14:37 UTC,0,0,26
xuxueli/xxl-job,4fa22174118f08f662a20f8c8e249ac506995ddf,"update document
",9e4a61d0ed3c4ade0296fe1f6b5c9f2ac31c6d96@qq.com,2019-12-12 12:47:28 UTC,0,0,16
uscore2/uscore2.github.io,1f85975af9a18dec2a645831d354ba16e02bc656,Create test,c3f879b63e707e7a72c45576d38a468953ff793f@users.noreply.github.com,2018-11-06 08:45:15 UTC,0,0,11
DeviceConnect/DeviceConnect-Android,1cc948edad5d3ee845ab85cca7bbf56df7952814,"Add camera direction reset feature to THETA Device Plug-in Core API.
",02b40be8e4d8b872f26a230b08b8d40b86985524@gclue.jp,2015-11-11 10:30:08 UTC,0,0,69
hotosm/hotosm-website,f041110b34edf353626d1f2ba0df2cf6a0fa77c1,"- Patch #723782 by Berdir: display better exception messages in simpletest.
",70dcc49a7ea345965483bc09df2b85267b78460e@buytaert.net,2010-02-25 16:03:47 UTC,0,0,76
stupidsing/suite,4dac2c2eb9ad32f3fec0d28b082d42baeff6ffd6,"handle types in later stage
",80652cfe0fe26239cf7dbc26aa77f14f7900e726@gmail.com,2017-01-08 08:45:42 UTC,0,0,28
GridProtectionAlliance/openECA,2984c71eb116c99b8f79713073b41809385d665c,"Updated GSF dependencies.
",5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@gridprotectionalliance.org,2017-02-23 05:03:00 UTC,0,0,26
log2timeline/plaso,b04b2884c992454279cd702aa8c73767d6ba405f,"Adding the Less Frequently Used Registry key Parser.
",574b73120c4daa882c413365c793a4d8cf58986b@gmail.com,2013-03-06 18:20:47 UTC,0,1,53
ehmicky/Notes,22c22c1aefdf93eff142f7ffcdfda903193e1eef,"no commit message
",53c2f88c963b7a19b8ccbffa423df9e1e52a212f@gmail.com,2018-03-13 16:00:00 UTC,0,0,18
supertriodo/Arena-Tracker,e7186167ed4fa11040e40434367cbfaa2a7dc4a3,"Reset deck when leaving arena.
resetDeck and deckRead clean-up.
Change unknown.png to avoid png warning.
",334f3e832836b2e5ef5f4381425fe34b435c2742@gmail.com,2016-01-02 12:45:14 UTC,0,2,105
victorbrodsky/order-lab,885eccd2e57f0188b39f1752764b1d3174ef913e,"finished 36(38)
",0411fbdaf243f6752ba2cbc504cb104093e3a4a3@med.cornell.edu,2018-07-02 17:07:45 UTC,0,0,16
LaurentClaessens/mazhe,42a6512477f62e784f0b4ad8f3772f95cf229382,"commit technique
",9b85368dfdd596e91c8f6a8ecf22009494e742cf@gmail.com,2015-10-27 02:58:18 UTC,0,0,17
sue445/cure-mastodon-bots,fa7a4c67352ad4c4be9bb8305c42504fd754d34f,"Bump rspec-mocks from 3.8.0 to 3.8.1

Bumps [rspec-mocks](https://github.com/rspec/rspec-mocks) from 3.8.0 to 3.8.1.
- [Release notes](https://github.com/rspec/rspec-mocks/releases)
- [Changelog](https://github.com/rspec/rspec-mocks/blob/master/Changelog.md)
- [Commits](https://github.com/rspec/rspec-mocks/compare/v3.8.0...v3.8.1)

Signed-off-by: dependabot-preview[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>",bbc507a6616dff25644d3d5695860a60fa5984a2@users.noreply.github.com,2019-06-13 20:17:23 UTC,0,2,430
bosh-io/releases-index,40ef3ce5cf01c79e08f5fc54f49d426e5aab0820,"add ruby-buildpack-1.8.2
",bosh-io-worker,2019-11-05 22:24:52 UTC,0,0,25
ungmo2/ungmo2.github.io,a136ccc938634dbc144fc24ee8009be2b47fd0d6,"update
",fbb909a16666d8a0a4c55262bcd954b2c524b996@gmail.com,2017-11-03 07:11:17 UTC,0,0,7
gocd/go-command-repo,c1cd97a0d0f9e1ee0ea95a0bca8d16cb22cae92c,"Version - 2996
",4578ec8179ef007597ca110be5c4cbfb0145b60b@googlegroups.com,2018-06-15 05:40:02 UTC,0,0,15
ChristophWurst/krankerl,4956bcf0f6045d93ba6a9c68c037f781049c5e35,"Merge pull request #620 from ChristophWurst/dependabot/cargo/miniz_oxide_c_api-0.2.3

",6a4c1c4838f800d1998274cd5234e1f65c55e90c@users.noreply.github.com,2019-07-30 04:48:50 UTC,0,1,86
d2emon/mywiki,e576c8650a368cad1adeb0f99bf6150795545dc2,"Updates
",efe20d331f4296ed209a62b3bf1c4bedb4606dc9@gmail.com,2016-09-09 18:25:10 UTC,0,0,8
tbelliard/gepi,5d1187f170549dc332576eeb108b9d69f0f264db,"Merge branch 'release-1.6.2' into release-1.6.3
",0499b6d849e59087729a418d7f22ca4a24bf6725@free.fr,2013-12-20 08:09:48 UTC,0,1,48
PapirusDevelopmentTeam/papirus-icon-theme,316eec2645f9206651722f733e3e2ef636c85200,"Add symlink for HomeBank (Flathub) (#1472)

fr.free.Homebank -> homebank",eb79a1df1f6d4aff29b8908f4028a1a289edc476@gmail.com,2018-09-16 18:40:22 UTC,0,1,72
kaltura/platform-install-packages,ada3ac08e2b01a466d4a9f7b5c023e9d89e4e289,"kaltura-sanity.sh:
- Use baseentry->list() instead of baseentry->get() to test the Sphinx side of things as well
- Delete the test entry after all the other tests ended
- Use service kaltura-batch $ACTION, rather than /etc/init.d/kaltura-batch $ACTION
",24280c622b45723bac938ef8a480baefdc0affdf@kaltura.com,2017-10-30 18:52:42 UTC,0,9,252
brianshumate/joyful,b82a677433586ec8eaa2327e6820182e3c70858a,"update
",760e7dab2836853c63805033e514668301fa9c47@brianshumate.com,2016-03-21 04:00:00 UTC,0,0,7
scholavesperis/scholavesperis.github.io,31631873c187a1e9181b4b7bf1b34df9eaa1466f,Updated 2015-04-26-solennit-de-saint-georges.md,9c17ffe1a65404f5094fd882c24941994ef905f0@yahoo.fr,2015-04-26 20:47:01 UTC,0,0,47
InstantKhabar/_source,1dae9c2c3c6ced9b04b4f831deeed15adf0230cc,"New changes
",ab41949825606da179db7c89ddcedcc167b64847@instantkhabar.com,2018-12-23 18:03:02 UTC,0,1,12
409H/EtherAddressLookup,5a60b8fde05d2bc644fa7e307317b366bb3676f2,"Merge pull request #590 from 409H/409H-patch-1

givefree-eth.com + more",1b24d598443bcaf097014d8e1959d452eb18efaa@users.noreply.github.com,2018-05-19 16:28:04 UTC,0,2,71
Fody/FodyAddinSamples,dd019c61cab5dc4916a1a46311aa34d07e37dbbb,"update methodtimer
",faae053e2804b031d691dd3e23f6a26052e31b14@gmail.com,2013-01-03 05:55:53 UTC,0,0,19
tbelliard/gepi,3d42516acab1bd5188051e6ce1ff7b3449831fa2,"Ajout de flush() pour afficher petit à petit les connexions.
Ajout de la tranche 172.16.0.0-172.31.255.255 pour les IP privées.



git-svn-id: 7b11013d7afe65cba3eb3c3dbc66347b387182e9@1222 e073496e-d129-0410-8f7b-841bfd467322
",7c6646aa90ee9a6a2c47108fd4dbdafa6c73f570@e073496e-d129-0410-8f7b-841bfd467322,2007-12-08 14:29:04 UTC,0,0,226
dushoff/makestuff,33e38145998d08a20bf925146e8b759d7d379daa,"Autocommit (makestuff)
",78d040bd025835f75e8bb9dfac10ff870836bec4@mcmaster.ca,2018-10-12 21:35:25 UTC,0,0,23
Code-Inside/KnowYourStack,e02e61b42902fec9d1b42d92b1a3516a963fe686,Sloader update on _data/MLDotNet.json,c71e7261d37a4f6ae4cfb0cbd79081310a237e67@code-developer.de,2018-07-11 05:30:36 UTC,0,0,37
hotosm/hotosm-website,d00ef842dd66180851f7ac2500c869216631bcd1,Updated Kate Chapman,b117fa1ffd6b6571e28ce87e11eae9cb6c83a7fb@hotosm.org,2018-03-26 20:30:42 UTC,0,0,20
UniversityOfAlberta/GrandForum,4c7eb1f4f5446095dadab40f2e2aea61e92a2fb6,"-Changed how the keywords are displayed


Former-commit-id: c77930806a9c65904b57fbdf15c9099f0be64203",468803bbb86b83ea4b2519c875dfe21e2ce63ac0@gmail.com,2017-02-13 20:20:02 UTC,0,1,100
jmhenrique/adblock,83f8bc3a0f5961a7403b42d5aa23ba97260744cd,"2019111546
",1a82664e5842eda2675a98588862414a7e133c1f@yahoo.com.br,2019-11-15 11:55:46 UTC,0,0,11
InstantKhabar/_source,97418c2e5b46f411919415892c1d41757fe515ee,"New changes
",ab41949825606da179db7c89ddcedcc167b64847@instantkhabar.com,2019-05-05 08:41:49 UTC,0,1,12
Library-of-Kaeon/Library-of-Kaeon,5f1dd1fb1b396188e951e42ada3c7b7752dc3bd2,"Library of Kaeon
",f468d87d09ca4466ecd6b61ef0584f0a87b672e3@gmail.com,2017-01-26 17:09:52 UTC,0,0,17
DigitalPlatform/dp2,b4bf57d05d2ea372b2951191ea663ca273d1021d,"编译事件处理 sqlite x86 x64 子目录。dp2circulation 添加 EntitiRegisterWizard 窗口。
",9764d9b89f9cae8a6659f92dcaa7ec762891e6e9@dp2003.com,2015-05-26 02:12:32 UTC,0,0,69
ozooner/greenwall,9be2d8f8eeb2b1ff0b68144a1d0c0d6e0dd37c76,"I rolled 29252!
",50c21e58409a3935772b66d3302074f30f9df04f@msn.com,2018-11-27 16:33:01 UTC,0,0,16
joostvenema/kblg,27f73c7ec86d8abadada8475cac0da7cef205696,"update agenda
",88a2a955836b66ac65095fef2567ae05d6b1a760@koebergloopgroep.nl,2019-01-27 13:18:40 UTC,0,0,14
marcomow/keklv,49636c24c6039fa865ceba97d7eb84da0bd3c03d,Mon Mar 25 2019 16:47:18 GMT+0200 (EET),33bdcd680497cab5d61957b985513fceb724a953@gmail.com,2019-03-25 14:47:18 UTC,0,0,39
apache/servicemix-bundles,b677f14ac7df8d8a7075a3c85cd3732b77643320,"[maven-release-plugin] prepare release org.apache.servicemix.bundles.spring-web-3.2.7.RELEASE_3

git-svn-id: 7c2c3531dbcbd718fd0944e5c1954c141473ed4b@1639130 13f79535-47bb-0310-9956-ffa450edef68
",b29f906215354b2d63cd7fb7b9919be54e0af7cd@apache.org,2014-11-12 22:14:57 UTC,0,0,195
AssembleSoftware/IoTPy,fc9db80f19d18738238c535f09dac579913c285d,"More tests after introducing pub/sub to VM.
",2f32e7d818a9684af38db6e1b57bb3372632186b@gmail.com,2019-03-15 18:09:35 UTC,0,1,44
gentoo-mirror/gentoo-zh,8dd6682294099a307faa3cf3baf123211028decf,"add texstudio-2.5
",23ac89ad1f8a4984e63c0f42895cc4ff3e8e145c@fedoraproject.org,2012-10-28 05:08:22 UTC,0,0,18
docker-library/official-images,13d2accd0d193b51937abfaee1c2201f417ca34d,"Merge pull request #65 from infosiftr/add-buildpack-deps

Add buildpack-deps image",9695d61f2e283a8fc6f5d7ec330070787f0eb220@gmail.com,2014-05-31 00:03:43 UTC,0,1,82
caskroom/homebrew-versions,af18ccfdeab1db17dcee19a92ad4ce8a3d36804c,"Upgrade Opera Beta.app to v30.0.1835.49
",ce8056bc33ad4584458113ac5c329217105763fb@gmail.com,2015-06-05 09:07:58 UTC,0,0,40
apache/servicemix-bundles,93b8d18626334d672c67cd8dde1d9181e91d5ecd,"[SM-4218] Create OSGi bundles for spring-data 2.2.0.RELEASE
",b29f906215354b2d63cd7fb7b9919be54e0af7cd@apache.org,2019-10-25 06:23:18 UTC,0,1,60
muyun/muyun.github.io,abc95c3927b1c0bad5973bdb2546f05ef1e43925,"update
",1d808decceea1ec0f830469b49f598e57ed9b520@gmail.com,2015-12-02 14:26:46 UTC,0,0,7
kaltura/KalturaGeneratedAPIClientsCsharp,d924bc0c508d9649ba90a2e21a076859385b5c8e,"New clientlib ver
",418b03c91215cc919b0411338e64a1f9a8c01e9a@kaltura.com,2016-11-16 06:09:46 UTC,0,1,18
Blunk-electronic/ET,fb9047c1b589403603da13d29c3d633168b51323,"commented a lot
",e22c86317fe59c636e8eb400fcc41f46a1d859d6@blunk-electronic.de,2017-10-06 19:50:38 UTC,0,0,16
openfisca/openfisca-france,cb708cce9231e33e22472b5f0521fe8584fac93e,"Répare ASS
",5f7a20ae01c66ab9b9237758740fa6e5cf3d50a7@gmail.com,2014-10-13 13:02:35 UTC,0,0,11
JonasSamuelsson/Handyman,f2fc7c952d95f21b8ef1bde3fb1684dc9213dae3,"moved the responsibility to sort request filters from provider to pipeline

 #51
",35a63bf2cdff46a0328594ba02d3d83c8d8fc988@outlook.com,2019-08-08 22:41:16 UTC,0,2,81
LaurentClaessens/mazhe,1820b70394c42ba6e03d3e6fa7eee70ff91fa2f5,"(hölder)
",f1b010126f61b5c59e7d5eb42c5c68f6105c5914@claessens-donadello.eu,2019-05-04 05:19:47 UTC,0,0,9
coreyja/coreyja-blog,d801484d10444876e33ace65cd9f1ea4adaf1ce8,"Bump gatsby from 2.13.70 to 2.13.71

Bumps [gatsby](https://github.com/gatsbyjs/gatsby) from 2.13.70 to 2.13.71.
- [Release notes](https://github.com/gatsbyjs/gatsby/releases)
- [Changelog](https://github.com/gatsbyjs/gatsby/blob/master/CHANGELOG.md)
- [Commits](https://github.com/gatsbyjs/gatsby/compare/gatsby@2.13.70...gatsby@2.13.71)

Signed-off-by: dependabot-preview[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>",6a4c1c4838f800d1998274cd5234e1f65c55e90c@users.noreply.github.com,2019-08-20 15:57:47 UTC,0,2,436
zhaoshuxue/document,b93888ba38554a474147c9b0ac28fa37739b5c3f,"commitByZsx
",aef8286cf21a838cb6973dd0f4e7561c5ddeff9e@163.com,2019-09-26 15:36:19 UTC,0,0,12
opencdms/Climsoft,8ea038b440134dab74275f9969c5a28bab791c7f,"Merge pull request #43 from opencdms/Samuel-Updates-13072015

Samuel-LoginForm-Update",d6b8429b805c53ec415f24b6a166660074067daa@yahoo.com,2015-07-13 08:16:06 UTC,0,1,85
kobalab/Majiang,064c9ccfb1f13546b17febda58fdbe9ac9cc1548,"Majiang.Shoupai にメソッド clone() を追加
",f11af612650f474cce319970f68085816c4c9a70@yk.rim.or.jp,2015-04-06 15:49:00 UTC,0,0,34
UniversalDependencies/universaldependencies.github.io,46550cd26df5d72980c02f02870ae05a0b575783,"autogenerated by https://github.com/spyysalo/jekyll-hook
",c4eed1fc52bcc3b60c2fe32e32ab24286431b4d0@epsilon-it.utu.fi,2017-02-22 12:48:48 UTC,0,0,57
zhongxunking/configcenter,b3248854b954105d5abaaad0ef89b97fec41ea07,"引入bekit服务引擎
",ba40798b33cf41207ec27ee0d3533d4211d13e87@163.com,2017-08-21 12:31:08 UTC,0,0,12
rita-vrataski/solo-live,4f7b5c089f5d4cd66501adcea44e223aca39fb97,"ok
",23970c6a55971066166dcdf750c7974bccacc4aa@hotmail.com,2016-10-20 08:31:42 UTC,0,0,3
hybitz/hyacc,467b81fb9a3098a1912f264bb9a090b6f85a2dde,"リファクタリング
",787de5a021111991c59732417e3e23434391634b@gmail.com,2014-04-04 02:08:39 UTC,0,0,9
bluebird75/watch-lu,89aa81b69eb1ef8b139e0cf89d33186847dd5c32,"DB update
",e888d2bd6f13f82caa51a37c03d034c76f661ba3@freehackers.org,2018-05-06 01:51:28 UTC,0,0,10
gimoya/tiroltrailhead,0709f755c34fa2b31931b03d25c0843009ebc4d4,"batch updates from shell script..
",0ea71bff0c95e885c65d33f2bea261f325f69072@gmail.com,2019-04-10 15:38:01 UTC,0,1,34
openfisca/openfisca-france,7c329c2459ba8ee2e5e3be24c09febec8a0ccbec,Update remplacement.py,658c669dd3b7fa30fc04e034c3d23a5378de615f@gmail.com,2018-08-28 21:59:58 UTC,0,0,22
textpattern/textpattern-default-theme,48662c0cfd2229cad00784b14f5cc110f9a0c978,"Merge pull request #104 from textpattern/greenkeeper/autoprefixer-7.1.6

Update autoprefixer to the latest version 🚀",e888d2bd6f13f82caa51a37c03d034c76f661ba3@designhive.com,2017-10-23 08:55:15 UTC,0,2,116
animesh21/gsp-portal-new,619b5cf91c7a2c4c4912973a2aa95d9e443b88b0,Update feedback-with-filter.php,d2f35455c18eb759a0294b635266de5d6878aea6@gmail.com,2018-03-31 08:49:16 UTC,0,0,31
ungmo2/ungmo2.github.io,daee98e5d84d88432ca2c1d3aef2abf4f23f4b47,"Update 2016-06-10-js-select-box-ui.md
",fbb909a16666d8a0a4c55262bcd954b2c524b996@gmail.com,2019-05-31 01:50:52 UTC,0,0,38
ad-m/etr-warszawa-ical,00a20c9234ec05bf152b20af84cd9cb71c72d484,"Update by cron
",7c001aae71a7f8d36bbce87acf33899ccb3f1048@jawnosc.tk,2017-04-25 10:00:10 UTC,0,0,15
wKovacs64/hibp,426b5c23df3cce3b6532d124fce6f3512a827074,"Update .npmignore
",5285ae4fdf5d97f78fc3f14000d27d335478c028@gmail.com,2018-03-19 14:39:50 UTC,0,0,18
RobertCNelson/omap-image-builder,461087770c1c6e4d1792786377b15026d018b468,"readme.md: add quick EEPROM entry for OSD3358 board

This is not a branded compatible board, just something I want to be able to run our images on.",64b2b6d12bfe4baae7dad3d018f8cbf6b0e7a044@hangerhead.com,2016-02-08 17:55:11 UTC,0,6,147
Obsidian-StudiosInc/xtoo-overlay,bfeea72f23b2b3838cc85f97322be1aad697a50e,"nb-ide/netbeans-core-ide: Cleaning old version(s)

Package-Manager: Portage-2.3.44, Repoman-2.3.10
",5e4557228daa139c9a741b62ae628b57011c8875@o-sinc.com,2018-08-22 05:07:52 UTC,0,0,99
AppGet/AppGet.Packages,babcc103a71884eb9ed65167ad35bd3d948ecd51,Updated: aws-tools-for-dotnet 3.15.774,aaf4c61ddcc5e8a2dabede0f3b482cd9aea9434d@appget.net,2019-06-26 10:07:03 UTC,0,0,38
apache/servicemix-bundles,3327a881bb7e09a72a210a6579c62fced7bcbb5a,"[maven-release-plugin] prepare release org.apache.servicemix.bundles.hbase-0.94_1

git-svn-id: 7c2c3531dbcbd718fd0944e5c1954c141473ed4b@1347544 13f79535-47bb-0310-9956-ffa450edef68
",b29f906215354b2d63cd7fb7b9919be54e0af7cd@apache.org,2012-06-07 09:00:33 UTC,0,0,181
tbelliard/gepi,7f58c818244ddd6fa4e2feb281ba7303b944e542,"Correctif sur le traitement ajax pour l'envoi de mail de signalement de faute.
",0499b6d849e59087729a418d7f22ca4a24bf6725@free.fr,2012-03-15 15:29:23 UTC,0,0,79
bradyhouse/house,d5bcac38a0fe913506a14bcaf6369b28dfd07527,"201807200510
",02a840ddf77b3e50bae2a8c7a71ab3ee8da7eb31@gmail.com,2018-07-20 10:23:08 UTC,0,0,13
mseemann/angular2-mdl,7565c1971eb1ef6fa128f5a2a92503081c430f48,"Merge pull request #1102 from mseemann/greenkeeper/html-loader-0.5.0

Update html-loader to the latest version 🚀",916493f94772999d933608432f84dba92225abf8@users.noreply.github.com,2017-07-27 07:09:31 UTC,0,2,112
GridProtectionAlliance/openPDC,c7b1b7edb98862e15b13e59cbd2c20fb0c547b3f,"Synchrophasor: Enabled versioning of setup projects.

git-tfs-id: [https://tfs.codeplex.com/tfs/TFS07]$/openpdc/Synchrophasor/Current Version;C58280
",0835535ecb8e1c492c69a18f684638b9b7856b7c@tva.gov,2010-10-10 18:30:04 UTC,0,0,149
phax/ph-oton,d76b387a00fe5712e3e2c9efc463c8c3950450bc,Updated to Jetty 9.3.10.v20160621,3ba3974e96044dcde818e6310ed799abe10671d4@helger.com,2016-06-30 11:52:24 UTC,0,0,33
hex/hots-helper-data,9927476a2f4f9ab51df99a904fb8bd279de240de,"Update JSON
",31fb73a70b909bff1e7919748d86d2042fd4c83c@gmail.com,2016-09-23 10:02:05 UTC,0,0,12
jeblad/Pickle,b956b8a3da844b4b151c7bb48e1d8bc067d5c2dc,"Localisation updates from https://translatewiki.net.
",27b7448daca6940b46d54a4e1b3b7dab54e7ff5c@translatewiki.net,2018-12-17 08:01:46 UTC,0,1,53
bigfish1900/weather,1c61d7b743e74c632ab7c4126907b636e445b2d2,"generated files on 2019-10-10 19:08:01
",586de3e93052e7c79a7b16d12f22f3eaffc04c16@oneroundpebble.com,2019-10-10 08:08:02 UTC,0,0,39
indy256/codelibrary,83ed11c1858d39b889cca375e1f65dbc0288c632,"update
",7a0f0cf89101a91d084ea17dbe99eb2b409d2292@gmail.com,2011-03-17 20:44:57 UTC,0,0,7
lchski/lucascherkewski.com,bc7c071809e15793b59b4646665e4e7d740c0f77,"add query param to disable cache
",10c25665e49274c39b8e8f7ad6e2a3d0b0bc5052@ecustom.ca,2016-04-24 15:55:29 UTC,0,0,33
wso2/carbon-data,2b5a5172101852644132ac6ed2b13c2f24211c01,"[WSO2 Release] [Jenkins #332] [Release 4.5.333] prepare release v4.5.333
",61a1c7c885f4fc173424af2875d459c32bdc4fee@wso2.com,2019-08-31 00:06:43 UTC,0,0,73
rita-vrataski/solo-live,379a0c475b8cec88fc4bff3d05fd9adf97128c88,"Solo
",23970c6a55971066166dcdf750c7974bccacc4aa@hotmail.com,2018-03-11 19:32:44 UTC,0,0,5
jasonwee/videoOnCloud,f263c88e3f5227c1a759fd5e353bfcd3ac96f576,"attend lesson 3
",644544538f6bce02b26c6a65370fb7d1f84c2f94@gmail.com,2019-05-24 00:44:46 UTC,0,0,16
DebugUself/planet,7b219cb63489daf887a720a5b73e01d0801d1acf,"upgrade(planet) auto by crontab from Aoi in ZH
",5c54136c865f780ed2bea1a58c194c7b26eb4400@gmail.com,2019-06-20 08:42:19 UTC,0,1,47
KWARC/bibs,ae97d81d6a8a396ea5cad208fd40082c95c5f0b7,"new kwarc.bib committed

git-svn-id: cf47ee4d6e92cb36b45e66c62b700e0eeb53b55c@25077 dbb300ad-cee0-0310-926a-aaf367d45816
",7f3532b0bb4ce7eccaa75fb23679a6ef97b4c21a@dbb300ad-cee0-0310-926a-aaf367d45816,2014-07-30 13:47:31 UTC,0,1,121
StoDevX/AAO-React-Native,c1f897b10f2665a3a42441116418745ace40dc7b,"clean up shouldRehydrate in OnResume
",172aa8a882025f3e2d2bd621702ac9e557631cef@fastmail.fm,2018-09-08 18:33:44 UTC,0,0,37
scholavesperis/scholavesperis.github.io,3a7b4122bcd5b60ab34497bd42b80c7cfe7cfd01,Update 2018-03-11-ive-dimanche-de-car-me.md,9c17ffe1a65404f5094fd882c24941994ef905f0@yahoo.fr,2018-03-11 15:48:43 UTC,0,0,43
morzhovets/momo,f6c888f9a280bfeb669f683fed176b43fbc9d908,BucketOpen8,834d410d829c0d02626a0644dec696d87244ac17@gmail.com,2019-07-19 12:08:02 UTC,0,0,11
devpunks/snuggsi,865738d963fbc48c117fdda83c0593a39920a36c,":muscle: bump ??? distribution dist/snuggsi.min.es.js
",c6b737713e2e92b7bd225b33e0014d7aadc48be6@gmail.com,2017-08-31 02:58:06 UTC,0,0,54
onlykey/onlykey.github.io,0590c86b1627d8198e954eb8758861d127040735,"test
",8efd86fb78a56a5145ed7739dcb00c78581c5375@T-2.local,2019-09-04 19:10:49 UTC,0,0,5
alexiusacademia/alexiusacademia.github.io,2ca8d792508bcaea9ba94faae510e73b274a52ae,"Day 24
",7132cfdf403c9b1d55b8eb60a9d3de3f94fe1fea@gmail.com,2019-06-30 02:05:27 UTC,0,1,7
JuliaRegistries/Uncurated,02ef27db7c19f9ded8e202f7f4d847998620c6d2,"automatic sync with METADATA
",eb0877843acc39f8ef6f7269937dee931c372d23@karpinski.org,2018-10-04 14:52:08 UTC,0,1,29
craiga/unixtimesta.mp,4230cc3bcd1793493a8821da2a97774705bf2508,"Adding Brazil and other locales
",02a6f1979a9d72d90ce204c4e9752f6941ab6837@craiga.id.au,2018-10-22 12:18:10 UTC,0,1,32
