repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file
openstax/openstax-cms,.py,2,617,4004.0097244732583,3600.1264181523516,19699.633095746936,13754.712848890053
openstreetmap/Nominatim,.sh,7,123,8153.0162601626,8153.0162601626,16237.89990508632,16237.89990508632
openstreetmap/iD,.sh,2,456,7434.436403508771,7434.436403508771,10223.610296722156,10223.610296722156
openstreetmap/openstreetmap-website,.sh,5,535,35659.484112149556,6106.40560747664,506723.22719861957,21198.878342659067
openstreetmap/osm2pgsql,.sh,4,70,5922.2999999999993,5922.2999999999993,6763.5891902733574,6763.5891902733574
openthinclient/openthinclient-manager,.sh,4,1205,6590.00912863071,5333.551867219925,49540.156168624606,9959.1793430007783
openthread/openthread,.sh,7,1373,11172.715222141283,10865.58630735615,22646.419040831242,19227.885247426679
opentower/carnap,.js,2,165,12018.096969696971,10109.581818181823,39621.397933105123,17201.762102758868
opentripplanner/otp-react-redux,.sh,2,149,3777.4026845637577,3777.4026845637577,4935.6335184696791,4935.6335184696791
openva/richmondsunlight.com,.sh,4,135,11600.977777777778,11163.177777777777,24842.98576807218,20920.032644543269
openva/vabusinesses.org,.tpl,3,27,1292.3703703703704,1292.3703703703704,1415.9941913219666,1415.9941913219666
openweave/openweave-core,.sh,10,6798,10401.307590467779,10254.62562518388,19486.034143600231,16511.432241980358
openwhisk/openwhisk,.swift,10,604,6595.5380794701978,6595.5380794701978,8883.363819137312,8883.363819137312
openwrt/luci,.sh,7,647,6084.6352395672338,6084.6352395672338,11576.386533109433,11576.386533109433
openwrt/packages,.sh,7,128,5766.5546874999982,5766.5546874999982,9061.6615941768341,9061.6615941768341
openxpki/openxpki,.sh,6,585,7142.9811965812023,5549.182905982906,40128.388663182232,13914.916083542726
openzim/zimfarm,.sh,3,99,2972.0101010101002,2972.0101010101002,3413.7421100274223,3413.7421100274223
openzipkin/zipkin,.sh,3,577,4707.3344887348339,4707.3344887348339,4723.8042362671868,4723.8042362671868
opesci/devito,.sh,3,188,9826.07978723404,9826.07978723404,12423.706964385286,12423.706964385286
ophrescue/RescueRails,.rb,2,425,5722.1882352941193,4530.01176470588,33998.351736717188,20861.762317974328
opinsys/puavo-users,.sh,3,329,3960.0790273556236,3960.0790273556236,7415.3603324173882,7415.3603324173882
opitzconsulting/orcas,.sh,4,298,4557.3791946308729,4557.3791946308729,10143.048485853107,10143.048485853107
opnfv/functest,.sh,3,95,4142.2526315789473,4142.2526315789473,6787.8482802670142,6787.8482802670142
oppia/oppia,.sh,3,654,23035.8883792049,15220.790519877672,185049.51504153412,25849.437437378503
oprdyn/technique,.sh,2,30,3627.0,3627.0,3953.2106549940677,3953.2106549940677
opsdroid/opsdroid,.py,1,107,6898.8037383177561,6898.8037383177561,9064.5928115098759,9064.5928115098759
optimad/bitpit,.cpp,1,170,18933.023529411763,18552.1294117647,30491.768234759405,27879.60463490359
oracc/oracc,.sh,10,1193,7059.7720033528931,6871.5297569153408,17862.39371740034,15102.922806296392
oracle/terraform-provider-baremetal,.sh,6,3353,6978.6400238592232,6679.9513868177655,20410.7311645612,15256.86148678463
oragono/oragono,.sh,3,91,7873.2967032967044,7873.2967032967044,12498.850016874443,12498.850016874443
orange-alliance/the-orange-alliance,.js,1,10,24007.0,24007.0,45407.831833041506,45407.831833041506
oratory/wago.io,.lua,2,222,9971.8738738738739,8934.9639639639572,32068.443806553281,21247.234651870269
orbeon/orbeon-forms,.sh,5,2006,11076.946161515467,9812.5593220338978,37120.2747236224,23273.504007288557
orbingol/NURBS-Python,.sh,3,62,13290.564516129029,13290.564516129029,18970.839067853387,18970.839067853387
orbit/orbit,.tpl,3,5,923.2,923.2,1184.8623126760342,1184.8623126760342
orbitdb/orbit-db,.js,1,55,3685.9272727272732,3685.9272727272732,4605.6280701483838,4605.6280701483838
orbitdb/orbit-web,.sh,2,89,1546.4719101123599,1546.4719101123599,1970.8535131319929,1970.8535131319929
orbitjs/orbit-core,.js,1,61,827.7377049180327,827.7377049180327,2105.3574589733321,2105.3574589733321
orchestral/lumen,.php,1,68,3513.5441176470595,3513.5441176470595,5543.6873833212067,5543.6873833212067
oresat/oresat-firmware,.sh,3,72,7028.1527777777783,7028.1527777777783,10573.533274450301,10573.533274450301
orfeotoolbox/OTB,.sh,10,1927,6874.6787752983873,6729.3181110534451,15833.237562165858,13703.72183953873
orgzly/orgzly-android,.java,2,107,6763.7570093457953,6763.7570093457953,10518.956855019274,10518.956855019274
orientation/orientation,.rb,3,163,1036.1472392638036,1036.1472392638036,1657.9091258403762,1657.9091258403762
orientechnologies/orientdb,.sh,5,4408,6072.0281306715115,5885.7452359346707,17471.469465554339,11430.03405392984
orubel/Beapi-API-Framework,.groovy,2,40,7620.6749999999993,7620.6749999999993,8331.3360777479538,8331.3360777479538
ory/hydra,.sh,3,313,5400.0670926517569,5400.0670926517569,11029.836261423718,11029.836261423718
os-autoinst/openQA,.sh,4,251,5796.8366533864528,5796.8366533864528,8312.6872016942361,8312.6872016942361
os-autoinst/os-autoinst,.sh,6,96,6458.5312500000009,6458.5312500000009,10034.537934399763,10034.537934399763
os2kitos/kitos,.js,2,965,13308.301554404135,2851.5067357512944,219275.210902669,13104.705884953197
osTicket/osTicket,.sh,4,1052,9818.6197718631229,8816.6606463878288,39370.732018935851,21528.749031557705
oscarlab/graphene,.sh,5,387,6547.3669250646017,6547.3669250646017,9479.5475384329911,9479.5475384329911
osivia/osivia-portal,.sh,3,790,8359.7556962025174,7920.09746835443,25347.505864305469,20787.490271408366
osm-fr/osmose-backend,.sh,6,346,13716.257225433525,11073.089595375732,50099.468728535117,27472.633773604888
osmc/osmc,.sh,8,332,6654.0753012048226,6654.0753012048226,11509.03327039617,11509.03327039617
osmocom/libosmocore,.tpl,4,232,13076.737068965516,13076.737068965516,18140.909046529727,18140.909046529727
osmocom/osmo-bts,.sh,3,155,13449.148387096773,13449.148387096773,17053.610022207224,17053.610022207224
osom8979/tbag,.sh,11,5085,23268.425368731561,18422.627531956758,125108.30223522171,31237.584005837329
osrf/homebrew-simulation,.rb,1,89,2374.932584269663,2374.932584269663,985.45383866051577,985.45383866051577
osrsbox/osrsbox-db,.sh,2,62,5372.7741935483873,5372.7741935483873,9080.4702510917577,9080.4702510917577
oss/shrunk,.sh,4,107,7471.1028037383148,7471.1028037383148,11763.91052371984,11763.91052371984
ossimlabs/ossim,.sh,4,1129,12059.093002657213,12016.160318866254,17423.268878498147,16943.114769387488
ossrs/srs,.sh,8,203,20331.753694581279,19388.724137931044,39881.023608947762,33553.465180021114
oswetto/LoboEvolution,.java,1,1701,6091.8765432098789,6019.4415049970576,14993.514652598666,13892.75694875973
otalk/stanza.io,.js,1,2,494.5,494.5,84.145706961199153,84.145706961199153
otavanopisto/pyramus,.sh,4,1782,3904.2059483726107,3904.2059483726107,8611.2796240331591,8611.2796240331591
otwcode/otwarchive,.sh,3,795,7411.7421383647734,6281.4981132075482,32111.017401734291,20069.433035054779
our-city-app/oca-backend,.sh,4,501,9983.10379241517,9361.946107784428,29092.09620734135,20832.266549636162
ousuga/RelDists,.js,1,2,2698.5,2698.5,962.37232919489122,962.37232919489122
outcomesinsights/conceptql,.sh,2,154,1980.1623376623381,1980.1623376623381,2562.1245868050291,2562.1245868050291
outr/youi,.sh,3,589,3617.2173174872673,2437.88455008489,36831.033851149637,10255.760519346486
overblog/GraphQLBundle,.php,1,399,2195.7694235588965,2195.7694235588965,3714.5716123509906,3714.5716123509906
overtrue/wechat,.sh,2,559,2396.6404293381029,2396.6404293381029,2474.0632515414331,2474.0632515414331
overviewer/Minecraft-Overviewer,.sh,4,83,12682.421686746986,12149.024096385536,31053.637130412411,27453.542960291721
ovh-ux/ovh-ui-kit,.js,1,440,20739.654545454563,3907.3840909090932,203545.61235809329,18051.341912781383
ovh/cds,.tpl,6,1182,5943.1302876480477,5549.4280879864609,20225.891003336841,11407.137925021487
ow2-proactive/scheduling,.sh,8,1757,6570.45361411497,6570.45361411497,10773.611236641387,10773.611236641387
owid/owid-grapher,.sh,2,10,3774.2999999999997,3774.2999999999997,6126.0015970179657,6126.0015970179657
ox-vgg/via,.sh,5,66,141770.42424242428,39963.21212121212,527127.5039961997,66793.193962470134
oxfordcontrol/osqp,.sh,4,59,5620.2542372881353,5620.2542372881353,11012.636704843653,11012.636704843653
oxygenhq/oxygen,.js,1,171,2561.3157894736846,2561.3157894736846,4513.5684766942513,4513.5684766942513
p2irc/deepplantphenomics,.py,1,28,13282.178571428569,13282.178571428569,26060.607730120719,26060.607730120719
p2pu/learning-circles,.sh,3,311,3509.8810289389075,3509.8810289389075,9604.936622953921,9604.936622953921
pH7Software/pH7-Social-Dating-CMS,.tpl,4,2007,5690.5734927752856,5489.5495764823236,17317.85952808693,14153.084131492662
paboyle/Grid,.sh,3,495,5028.8868686868655,4734.37777777778,15516.242112406577,9551.0179986447729
pac4j/pac4j,.sh,3,754,2885.6684350132632,2885.6684350132632,3336.5698649397164,3336.5698649397164
pachyderm/pachyderm,.sh,4,438,21486.757990867594,14286.744292237454,76887.972627397117,33583.340912636617
pact-foundation/pact-reference,.tpl,6,33,1672.3333333333335,1672.3333333333335,1880.6652025723949,1880.6652025723949
pact-foundation/pact_broker,.sh,3,787,4313.6531130876783,3818.0622617534959,21284.932800779872,14973.496563880324
pajlada/pajbot,.sh,3,256,4664.2578125,4664.2578125,8552.8980665733216,8552.8980665733216
palantir/atlasdb,.sh,6,2216,5656.9954873646275,5656.9954873646275,9510.319321139923,9510.319321139923
palantir/gradle-baseline,.sh,4,228,4888.88157894737,4888.88157894737,5209.9396868851336,5209.9396868851336
palantir/sls-packaging,.sh,4,61,4818.8360655737724,4818.8360655737724,6826.8795999839931,6826.8795999839931
pallets/flask,.py,2,74,7343.2567567567585,7343.2567567567585,14618.616879893878,14618.616879893878
pallets/jinja,.py,2,71,10509.394366197186,10509.394366197186,13161.416642681499,13161.416642681499
pallets/werkzeug,.py,3,124,9973.137096774195,9973.137096774195,16558.801571524335,16558.801571524335
pandas-dev/pandas,.tpl,5,951,15119.958990536292,14814.385909568859,26899.085734676461,23910.270927813515
paninski-lab/yass,.sh,5,169,12634.668639053256,9138.3668639053285,60566.06789458081,19049.960349173591
panoptes/POCS,.sh,4,239,5170.96234309623,5170.96234309623,8155.8185201652277,8155.8185201652277
pantsbuild/pants,.sh,9,2267,3406.8222320247028,3406.8222320247028,5983.6239203655241,5983.6239203655241
panva/node-oidc-provider,.js,1,369,4270.0948509485115,4270.0948509485115,8324.47316678754,8324.47316678754
paperwm/PaperWM,.sh,2,22,13921.545454545452,13921.545454545452,21958.923576548386,21958.923576548386
paradajz/OpenDeck,.sh,7,156,19813.153846153844,18424.743589743579,43987.791732758844,37187.704855732292
pardeike/Harmony,.js,2,79,15829.202531645569,9574.645569620252,76504.176770405349,23141.787750920757
parentnode/janitor,.php,2,825,5180.99878787879,5000.0569696969706,16240.34453977593,13598.371837073852
parliamentwatch/parliamentwatch,.sh,4,2080,9179.3745192307651,8455.3298076922983,29088.359906476355,20040.887649012519
partridgejiang/Kekule.js,.py,3,727,125523.7303988997,33402.793672627224,691280.327979755,54244.425268749837
parttimenerd/temci,.sh,4,59,15892.389830508473,15013.881355932204,36412.489719693585,31239.426583154524
pascallanger/DIY-Multiprotocol-TX-Module,.c,2,3,19851.0,19851.0,16974.988865975731,16974.988865975731
pastas/pastas,.py,2,62,6673.1290322580635,6673.1290322580635,11230.498732752538,11230.498732752538
patriciogonzalezvivo/glslViewer,.sh,7,99,25811.323232323237,10340.353535353535,139897.54978954757,26849.746985587481
patrick91/pycon,.sh,3,362,1214.743093922652,1214.743093922652,2579.8231698230898,2579.8231698230898
pattern-lab/patternlab-node,.twig,3,361,3196.6897506925211,2929.9279778393361,15193.934710313055,10371.773452517848
patternfly/patternfly-org,.sh,3,62,3336.5645161290322,3336.5645161290322,6308.8029901004656,6308.8029901004656
paul-j-lucas/cdecl,.sh,2,34,10136.382352941177,10136.382352941177,9094.56872222732,9094.56872222732
pauldendulk/Mapsui,.js,3,501,10798.514970059878,5508.0019960079826,90897.895707691045,17652.487301850579
paulhodel/jexcel,.php,2,5,183456.2,113255.0,189729.74759826146,96656.935858219716
pauliacomi/pyGAPS,.py,1,120,5777.75,5777.75,7461.554268719221,7461.554268719221
payday-restoration/restoration-mod,.lua,1,236,20527.775423728806,11132.313559322027,116888.38801441714,28739.2737395316
payjp/payjp-ios,.swift,4,114,3921.4561403508778,3921.4561403508778,11621.157978598603,11621.157978598603
pazof/yavsc,.sh,3,1252,12511.702875399365,11813.533546325893,30103.098472892136,23127.194040149709
pbek/QOwnNotes,.sh,7,168,20223.642857142866,15378.517857142859,70799.865736389984,30588.456946941416
pbek/qmarkdowntextedit,.cpp,1,6,43329.0,43329.0,50223.458403419412,50223.458403419412
pcb2gcode/pcb2gcode,.py,2,31,10678.096774193547,10678.096774193547,11529.842393704084,11529.842393704084
pdfernhout/Twirlip7,.sh,2,516,31400.577519379858,18604.562015503878,174569.59522494677,37338.558606586659
peachpiecompiler/peachpie,.sh,3,1074,8695.718808193662,8556.717877094974,20113.631017667918,18605.34594970533
peerkar/liferay-gsearch,.py,4,311,3141.4244372990333,3141.4244372990333,5704.4906402266242,5704.4906402266242
pegasus-isi/pegasus,.sh,11,1211,9215.8670520231462,9215.8670520231462,13762.256189224479,13762.256189224479
pencil2d/pencil,.sh,3,112,11472.383928571433,10300.91071428571,31116.209051459875,20017.592207699661
pennlabs/penn-mobile-ios,.swift,2,222,4499.5765765765764,4499.5765765765764,4665.624015917957,4665.624015917957
penrose/penrose,.sh,4,46,41837.565217391304,16705.652173913044,197076.52006835112,33469.106530064011
pentaho/big-data-plugin,.js,2,602,7444.7674418604665,7444.7674418604665,10889.147402061839,10889.147402061839
pentaho/pentaho-hadoop-shims,.java,1,466,4998.5858369098723,4998.5858369098723,6598.8028388124621,6598.8028388124621
pentaho/pentaho-kettle,.sh,4,4848,9319.3539603960489,9272.4063531353186,15462.758296256565,14715.189547319844
pepstock-org/Charba,.sh,3,824,6376.0182038834973,5909.9138349514569,22936.293695567729,16630.721838179761
percy/percy-web,.sh,2,728,2253.9752747252737,1989.3777472527472,14404.897624236168,7705.1035975243394
perfsonar/pscheduler,.sh,2,206,4530.7669902912621,4530.7669902912621,9851.3672451645089,9851.3672451645089
perl6/doc,.sh,4,13,14122.30769230769,14122.30769230769,25602.032687479506,25602.032687479506
perl6/roast,.pl,1,1,16993.0,16993.0,,
personalrobotics/libcozmo,.py,2,17,3998.1176470588243,3998.1176470588243,2471.5379797393603,2471.5379797393603
peterthiemann/uniqueness,.sh,1,2,87.5,87.5,19.091883092036785,19.091883092036785
petr-kalinin/algoprog,.sh,4,148,2757.7094594594596,2757.7094594594596,4364.8493646672887,4364.8493646672887
petrdsvoboda/prototype-orders,.js,1,1,278.0,278.0,,
pex-gl/pex-renderer,.js,1,123,23569.422764227649,6766.6178861788612,201334.90754714279,23844.520693243077
pexip/gst-plugins-good,.sh,7,636,19765.202830188682,18924.636792452809,34704.664166392708,26971.720541848237
pfitzpaddy/ngm-reportHub,.js,1,129,24058.573643410858,21478.550387596893,51832.545493694022,37655.78354004892
pfsense/pfsense,.sh,4,318,14380.37421383648,12876.827044025156,38834.829202828158,21110.416471068951
pg-irc/pathways-frontend,.sh,2,16,17956.75,17956.75,18801.800451020641,18801.800451020641
pgmasters/backrest,.pm,3,347,18092.008645533144,17091.527377521626,34409.885124569242,22796.092608372779
pgmodeler/pgmodeler,.sh,3,209,14867.129186602864,14129.693779904303,29955.773478091509,23020.835201967871
phac-nml/galaxy_tools,.sh,3,27,7279.4074074074069,7279.4074074074069,12832.392058498679,12832.392058498679
phac-nml/irida,.sh,5,1109,4200.0315599639325,4200.0315599639325,6925.3142529209936,6925.3142529209936
phalcon/zephir,.sh,5,821,4603.6479902557885,4603.6479902557885,8964.3461759641687,8964.3461759641687
phanan/koel,.php,2,315,4052.5142857142869,4052.5142857142869,15986.01961534863,15986.01961534863
phantomVK/phantomvk.github.io,.js,1,10,45518.0,39313.7,77023.216999089884,59449.761556479112
phax/ph-commons,.java,1,2013,5237.2583209140685,5224.0461997019383,10653.349439969381,10418.427732668044
phenotips/patient-network,.sh,4,107,7532.2990654205578,7532.2990654205578,11106.712105592211,11106.712105592211
phenyl-js/phenyl,.sh,2,11,1378.9090909090912,1378.9090909090912,1624.3007390594548,1624.3007390594548
phetsims/axon,.js,1,44,5036.227272727273,5036.227272727273,4428.6506573470315,4428.6506573470315
phetsims/balloons-and-static-electricity,.js,1,47,35026.829787234055,14380.234042553189,167522.35490671723,28554.848956390819
phetsims/blackbody-spectrum,.js,1,23,13872.739130434782,13872.739130434782,35867.389912156592,35867.389912156592
phetsims/build-a-molecule,.py,2,52,120239.61538461539,12667.923076923076,618088.5315237157,35392.792956873076
phetsims/chipper,.js,1,95,4112.9789473684186,4112.9789473684186,5270.118897239553,5270.118897239553
phetsims/circuit-construction-kit-common,.js,1,100,6535.9099999999989,6535.9099999999989,8029.4794264949114,8029.4794264949114
phetsims/curve-fitting,.js,1,31,4244.7096774193551,4244.7096774193551,4096.4758772514724,4096.4758772514724
phetsims/energy-forms-and-changes,.js,1,98,11477.061224489789,9509.224489795919,38730.393027415412,20527.722535775516
phetsims/gravity-force-lab,.js,1,26,15995.999999999996,14286.26923076923,45136.182839934525,36782.468582255533
phetsims/john-travoltage,.js,1,35,9403.7999999999975,9403.7999999999975,21755.054403652553,21755.054403652553
phetsims/joist,.js,1,53,4993.6981132075471,4993.6981132075471,6973.786918456487,6973.786918456487
phetsims/molarity,.js,1,39,13046.307692307688,10825.641025641027,43572.38917754771,30178.446288602434
phetsims/molecules-and-light,.js,1,55,10348.509090909089,9870.709090909093,29288.963217663691,25971.133129398022
phetsims/perennial,.sh,2,122,2582.3032786885237,2582.3032786885237,4178.9329471389428,4178.9329471389428
phetsims/phet-info,.sh,2,6,1317.6666666666667,1317.6666666666667,672.67753542590276,672.67753542590276
phetsims/scenery,.js,1,207,12815.033816425119,12719.188405797109,22191.833600827402,21385.150917751562
phetsims/scenery-phet,.js,1,189,4823.8571428571422,4823.8571428571422,6343.9914893320356,6343.9914893320356
phetsims/sun,.js,1,89,5610.4719101123583,5610.4719101123583,6959.13009044085,6959.13009044085
phetsims/tandem,.js,1,27,4953.2222222222217,4953.2222222222217,6368.1396530718175,6368.1396530718175
philhagen/sof-elk,.sh,3,26,2216.5384615384619,2216.5384615384619,2127.5724989907012,2127.5724989907012
philwareham/hive-framework,.php,2,4,4816.5,4816.5,2703.4805344222473,2703.4805344222473
philwareham/textpattern-hive-admin-theme,.php,2,20,21242.1,17825.849999999991,57925.433758365049,43785.070818205415
phma/bezitopo,.cpp,1,98,11613.612244897957,10928.326530612243,26426.840055368204,20269.235171781384
phobos2077/sfall,.cs,2,95,11088.063157894738,11088.063157894738,12173.77190346816,12173.77190346816
phoenixctms/ctsms,.sh,4,2069,7222.7187046882491,6198.4330594490075,35662.230160513158,17646.849193507718
phoronix-test-suite/phoronix-test-suite,.sh,4,1142,2972.6024518388808,2972.6024518388808,6582.5857920997369,6582.5857920997369
phosphorjs/phosphor,.js,1,63,43918.603174603173,41441.5873015873,74483.196964697519,66609.367866456058
photonstorm/phaser,.js,1,1787,18970.801343033028,5485.2613318410768,246681.329312836,19810.061046265135
php-coder/mystamps,.sh,5,399,2862.7468671679208,2862.7468671679208,3555.9063928847663,3555.9063928847663
php-enqueue/enqueue-dev,.twig,3,905,2788.9182320441996,2788.9182320441996,3996.1782575196721,3996.1782575196721
php-fusion/PHP-Fusion,.php,2,1376,9008.1206395348854,7515.2390988372135,38852.892888141992,22409.204026857715
phpList/phplist3,.sh,4,380,9721.2605263157857,8919.1605263157926,29586.866422001705,21627.230579315779
phpmd/phpmd,.php,2,485,1718.2206185567011,1718.2206185567011,2503.7760166841517,2503.7760166841517
phpro/grumphp,.tpl,2,291,2715.8247422680429,2715.8247422680429,2725.0894677257579,2725.0894677257579
phpseclib/phpseclib,.sh,2,384,5878.1328125000027,5878.1328125000027,15826.38642982595,15826.38642982595
phpstan/phpstan,.sh,2,7,672.28571428571433,672.28571428571433,811.79137596751923,811.79137596751923
phylotastic/datelife,.js,1,2,2664.0,2664.0,913.58196129301939,913.58196129301939
picoCTF/picoCTF,.sh,5,142,12846.232394366209,12209.880281690139,35902.055855250866,32132.4033044576
piejanssens/premiumizer,.tpl,4,7,20519.571428571428,20519.571428571428,43247.526090545129,43247.526090545129
piernik-dev/piernik,.sh,3,39,2793.7692307692309,2793.7692307692309,5083.9091851879957,5083.9091851879957
pietje666/plugin.video.vrt.nu,.py,1,44,7708.590909090909,7708.590909090909,8400.3120355061183,8400.3120355061183
pigigaldi/Pock,.swift,3,62,3324.661290322581,3324.661290322581,3323.1526752569093,3323.1526752569093
pikepdf/pikepdf,.py,3,46,6859.217391304348,6859.217391304348,8652.3301008406434,8652.3301008406434
pilosa/pilosa,.go,1,190,12117.242105263163,12117.242105263163,25917.148735256611,25917.148735256611
pingcap/docs-cn,.tpl,3,17,2274.0,2274.0,1905.5609082367321,1905.5609082367321
pingcap/pd,.sh,2,347,5835.9423631123927,5835.9423631123927,6833.1912133730093,6833.1912133730093
pingcap/tidb,.sh,3,951,13648.344900105154,13377.712933753945,23904.57033621005,21332.90912859952
pingdynasty/OpenWare,.sh,4,269,17020.483271375462,17020.483271375462,18979.401122062423,18979.401122062423
pinry/pinry,.sh,3,84,1080.6309523809523,1080.6309523809523,1533.8935636388126,1533.8935636388126
piqueserver/piqueserver,.sh,4,148,4975.87162162162,4975.87162162162,6839.9839343014619,6839.9839343014619
pirate/bookmark-archiver,.py,2,13,20213.076923076922,20213.076923076922,29317.131434997576,29317.131434997576
pivotal-cf/cf-rabbitmq-release,.sh,5,1100,24248.800909090904,18758.905454545456,78393.257694810178,34010.833212856283
pivotal-cf/cf-redis-release,.sh,2,43,2938.1162790697676,2938.1162790697676,2944.4174879422435,2944.4174879422435
pivotal-cf/pivotal-ui,.sh,2,277,2179.1516245487387,2179.1516245487387,4706.9490902065509,4706.9490902065509
pixijs/pixi.js,.js,1,338,4619.1272189349093,4619.1272189349093,8136.2306442557847,8136.2306442557847
pjrinaldi/wombatforensics,.cpp,2,34,18665.264705882353,16028.85294117647,52295.470297096239,39732.493525647209
pkiraly/metadata-qa-marc,.sh,2,834,2866.3621103117512,2866.3621103117512,3803.9525524353862,3803.9525524353862
pksprojects/ElasticSwift,.swift,1,73,10086.7397260274,10086.7397260274,13850.938056908515,13850.938056908515
plaidml/plaidml,.tpl,4,483,8138.8281573498934,8138.8281573498934,13349.522424573277,13349.522424573277
plandem/xlsx,.s,3,191,2491.0261780104711,2491.0261780104711,2821.3587440219289,2821.3587440219289
planet42/Laika,.scala,1,317,5925.4258675078854,5925.4258675078854,5948.1477000604009,5948.1477000604009
plantinformatics/pretzel,.pl,2,264,4648.80303030303,4445.25757575758,16458.521130446665,13639.023324879108
platformio/platformio-core,.tpl,2,155,5286.3741935483831,5286.3741935483831,6523.687542929325,6523.687542929325
platformio/platformio-docs,.py,2,2,7972.5,7972.5,1786.8588360584056,1786.8588360584056
platformsh/platformsh-cli,.sh,2,271,4693.9188191881894,4693.9188191881894,5687.41532723753,5687.41532723753
playframework/playframework,.sh,4,1359,4118.5555555555593,4118.5555555555593,8474.5261835113088,8474.5261835113088
pledra/odoo-product-configurator,.py,2,95,3991.3052631578944,3991.3052631578944,8960.1479768765639,8960.1479768765639
plotly/plotly.js,.sh,2,1559,45942.350865939712,13912.892880051315,366625.8130600361,30579.540881119698
plotly/plotly.py,.tpl,5,1493,22324.611520428654,13286.921634293365,179037.85989444292,26882.066296159097
plouc/nivo,.js,1,789,2786.8795944233193,2786.8795944233193,2862.7957089211068,2862.7957089211068
pluginsGLPI/formcreator,.sh,3,193,8012.4766839378244,8012.4766839378244,11848.637264326595,11848.637264326595
plumed/plumed2,.sh,6,663,11525.345399698341,10407.250377073906,35006.131905233706,20082.329718639558
pmer/TsunagariC,.sh,4,72,4401.2777777777783,4401.2777777777783,3894.70923618552,3894.70923618552
pmmp/PocketMine-MP,.sh,2,1009,2854.0832507433133,2854.0832507433133,6179.6523107335515,6179.6523107335515
pnpm/pnpm,.sh,2,82,1487.6219512195121,1487.6219512195121,2132.6934551953741,2132.6934551953741
pnwairfire/bluesky,.py,1,100,9078.1899999999987,9078.1899999999987,9517.7451224573451,9517.7451224573451
pocl/pocl,.sh,7,327,8114.296636085629,8114.296636085629,14416.383966707495,14416.383966707495
pods-framework/pods,.sh,3,357,12105.6050420168,11499.084033613441,32031.766214818086,27312.52581751172
podverse/podverse-web,.js,1,2,1123.5,1123.5,825.19361364470092,825.19361364470092
pointhi/kicad-footprint-generator,.sh,2,255,12113.827450980387,12113.827450980387,13605.462773935482,13605.462773935482
pojome/elementor,.sh,3,796,5946.3027638191006,5764.69346733669,17777.530040253569,15390.830095970341
poldracklab/fmriprep,.sh,2,57,7560.8596491228063,7560.8596491228063,13342.970951080513,13342.970951080513
poldracklab/niworkflows,.tpl,2,76,8730.657894736838,8730.657894736838,11521.737415919682,11521.737415919682
poliastro/poliastro,.sh,2,103,4683.0582524271849,4683.0582524271849,7055.2049022164947,7055.2049022164947
polyaxon/polyaxon,.tpl,8,3251,4939.453706551838,4674.8495847431477,18516.991001412593,12290.149016677435
polylang/polylang,.sh,3,197,6442.6040609137035,6442.6040609137035,5701.7666279116584,5701.7666279116584
polymonster/pmtech,.sh,9,363,20960.476584022028,17119.774104683191,73554.885661457156,28739.612373512795
pombase/canto,.sh,4,245,18863.795918367345,11842.277551020416,97325.238666877878,31589.246282966764
ponylang/ponyc,.sh,6,282,12115.13829787234,12071.6170212766,18773.114704080119,18351.020560276611
poooi/poi,.js,1,17,1890.7647058823529,1890.7647058823529,2195.0060515124942,2195.0060515124942
popcodeorg/popcode,.sh,3,291,1260.8900343642611,1260.8900343642611,1903.6284686058227,1903.6284686058227
popcorn9499/chatBot,.py,2,39,4522.3076923076933,4522.3076923076933,5767.6268683322169,5767.6268683322169
positive-js/mosaic,.sh,2,14,2525.3571428571431,2525.3571428571431,2127.4966729484195,2127.4966729484195
postmanlabs/newman,.sh,2,76,4265.9473684210516,4265.9473684210516,4300.7648866831014,4300.7648866831014
postmanlabs/postman-collection,.js,1,93,9439.258064516127,9439.258064516127,9742.3860481372685,9742.3860481372685
postmanlabs/postman-collection-transformer,.js,1,50,36282.060000000005,31369.160000000003,70140.76566780344,53349.195118676471
postmanlabs/postman-docs,.sh,2,14,1008.6428571428571,1008.6428571428571,1412.4098123497931,1412.4098123497931
postmanlabs/postman-runtime,.sh,2,200,8887.02,8803.025,16553.686927208091,15582.27742478905
postmanlabs/postman-sandbox,.js,1,72,8101.666666666667,6540.458333333333,35052.76610209886,22069.053883073786
poteto/hiring-without-whiteboards,.js,1,1,20.0,20.0,,
pousse-cafe/pousse-cafe,.sh,2,594,1464.2710437710448,1464.2710437710448,1836.7155731717939,1836.7155731717939
powsybl/powsybl-core,.sh,5,1736,3812.1514976958538,3812.1514976958538,7166.8840507316545,7166.8840507316545
pozitronik/CloudMailRu,.cpp,1,5,11575.4,11575.4,22499.65164841447,22499.65164841447
ppatierno/kaas,.tpl,4,629,7826.0222575516773,7800.427662957075,15931.753707616146,15630.289359908107
ppb/ppb-vector,.sh,3,31,1892.6774193548383,1892.6774193548383,3318.974524227795,3318.974524227795
ppc64le/build-scripts,.sh,3,924,1433.9610389610384,1433.9610389610384,1182.9961533350058,1182.9961533350058
ppy/osu,.cs,1,1860,3207.0483870967782,3207.0483870967782,3878.2913380605223,3878.2913380605223
ppy/osu-framework,.sh,2,824,4982.2803398058277,4941.3847087378672,10916.786131409399,10150.114882125677
